ccodeb,year,presvis_currentb,vpvis_currentb,secstvis_currentb,secdefvis_currentb,bteamvis_currentb3,incomingvis_lastyr,new_leader,ongoing_MID_with_us_1lag,ongoing_MID_against_rivals_1lag,ongoing_MID_other_1lag,ongoing_cwar,tpopb,cincb,ally_us_dpb,weuro,latency_lab,term2,campaigning,USunemployment
260,1983,0,1,1,0,1,1,0,0,0,0,0,61383,0.027837086468935,1,1,1,0,0,9.60000038146973
260,1984,0,1,1,0,1,1,0,0,0,0,0,61126,0.0268664918839932,1,1,1,0,1,7.5
260,1985,1,1,1,0,1,1,0,1,1,0,0,60975,0.0260813925415278,1,1,1,1,0,7.19999980926514
260,1986,0,0,0,0,0,1,0,1,1,0,0,61010,0.0260577537119389,1,1,1,1,0,7
260,1987,1,1,1,0,1,1,0,0,0,1,0,61077,0.0259211920201778,1,1,1,1,0,6.19999980926514
260,1988,0,0,0,0,0,0,0,0,0,1,0,61420,0.0263038240373135,1,1,1,1,0,5.5
260,1989,1,0,1,0,1,0,0,0,1,0,0,62062,0.0271015148609877,1,1,1,0,0,5.30000019073486
260,1990,0,0,1,0,1,1,0,0,0,0,0,63253,0.0277113933116198,1,1,1,0,0,5.59999990463257
265,1954,0,0,0,0,0,,0,,,,0,18059,0.0120997177436948,0,1,0,0,0,5.5
265,1955,0,0,0,0,0,0,0,0,0,0,0,17944,0.0109642678871751,0,1,0,0,0,4.40000009536743
265,1956,0,0,0,0,0,0,0,0,0,0,0,17716,0.0107031231746078,0,1,0,0,1,4.09999990463257
265,1957,0,0,0,0,0,0,0,0,0,0,0,17517,0.00950783304870129,0,1,0,1,0,4.30000019073486
265,1958,0,0,0,0,0,0,0,0,0,0,0,17355,0.00968517176806927,0,1,0,1,0,6.80000019073486
265,1959,0,0,0,0,0,0,0,0,0,1,0,17298,0.00923874694854021,0,1,0,1,0,5.5
265,1960,0,0,0,0,0,0,0,0,0,0,0,17241,0.00878533441573381,0,1,0,1,0,5.5
265,1961,0,0,0,0,0,0,0,0,0,0,0,17125,0.00904200971126556,0,1,0,0,0,6.69999980926514
265,1962,0,0,0,0,0,0,0,0,0,0,0,17102,0.00950022041797638,0,1,0,0,0,5.5
265,1963,0,0,0,0,0,0,0,0,0,0,0,17155,0.00965387746691704,0,1,0,0,0,5.69999980926514
265,1964,0,0,0,0,0,0,0,0,0,0,0,16983,0.00949710421264172,0,1,0,0,1,5.19999980926514
265,1965,0,0,0,0,0,0,0,0,0,0,0,17020,0.00920410733669996,0,1,0,0,0,4.5
265,1966,0,0,0,0,0,0,0,0,0,0,0,17058,0.00880064722150564,0,1,0,0,0,3.79999995231628
265,1967,0,0,0,0,0,0,0,0,0,0,0,17082,0.00852810963988304,0,1,0,0,0,3.79999995231628
265,1968,0,0,0,0,0,0,0,0,0,1,0,17084,0.0094627384096384,0,1,0,0,0,3.59999990463257
265,1969,0,0,0,0,0,0,0,0,0,1,0,17076,0.00932005420327187,0,1,0,0,0,3.5
265,1970,0,0,0,0,0,0,0,0,0,0,0,17058,0.00914765242487192,0,1,0,0,0,4.90000009536743
265,1971,0,0,0,0,0,0,1,0,0,0,0,17061,0.00939486641436815,0,1,0,0,0,5.90000009536743
265,1972,0,0,1,0,1,0,0,0,0,1,0,17043,0.00922779552638531,0,1,0,0,1,5.59999990463257
265,1973,0,0,0,0,0,0,0,0,0,0,0,16980,0.00901885516941547,0,1,0,1,0,4.90000009536743
265,1974,0,0,0,0,0,0,0,0,0,0,0,16925,0.00904302578419447,0,1,0,0,0,5.59999990463257
265,1975,0,0,0,0,0,0,0,0,0,0,0,16850,0.00911692529916763,0,1,0,0,0,8.5
265,1976,0,0,0,0,0,0,0,0,0,0,0,16786,0.00909389555454254,0,1,0,0,1,7.69999980926514
265,1977,0,0,0,0,0,0,0,0,0,0,0,16765,0.00917737558484077,0,1,0,0,0,7.09999990463257
265,1978,0,0,0,0,0,0,0,0,0,0,0,16756,0.00896734371781349,0,1,0,0,0,6.09999990463257
265,1979,0,0,0,0,0,0,0,0,0,0,0,16745,0.0087275430560112,0,1,0,0,0,5.80000019073486
265,1980,0,0,0,0,0,0,0,0,0,0,0,16737,0.00888865068554878,0,1,0,0,1,7.09999990463257
265,1981,0,0,0,0,0,0,0,0,0,0,0,16736,0.00909851491451263,0,1,0,0,0,7.59999990463257
265,1982,0,0,0,0,0,0,0,0,0,0,0,16697,0.00924366433173418,0,1,0,0,0,9.69999980926514
265,1983,0,0,0,0,0,0,0,0,0,0,0,16699,0.00922193378210068,0,1,0,0,0,9.60000038146973
265,1984,0,0,0,0,0,0,0,0,0,0,0,16671,0.00841510947793722,0,1,0,0,1,7.5
265,1985,0,0,0,0,0,0,0,0,0,0,0,16644,0.00885091628879309,0,1,0,1,0,7.19999980926514
265,1986,0,0,0,0,0,0,0,0,0,0,0,16624,0.00888737384229899,0,1,0,1,0,7
265,1987,0,0,0,0,0,0,0,0,0,0,0,16641,0.00911140255630016,0,1,0,1,0,6.19999980926514
265,1988,0,0,0,0,0,0,0,0,0,0,0,16666,0.00895848125219345,0,1,0,1,0,5.5
265,1989,0,0,1,0,1,0,1,0,0,0,0,16630,0.00967144127935171,0,1,0,0,0,5.30000019073486
265,1990,0,0,1,0,1,0,0,0,0,0,0,16247,0.00616194820031524,0,1,0,0,0,5.59999990463257
290,1950,0,0,0,0,0,0,0,0,0,0,0,24824,0.0169266946613789,0,1,0,1,0,5.30000019073486
290,1951,0,0,0,0,0,0,0,0,0,0,0,25271,0.014259422197938,0,1,0,1,0,3.29999995231628
290,1952,0,0,0,0,0,0,0,0,0,0,0,25753,0.0147219821810722,0,1,0,1,0,3
290,1953,0,0,0,0,0,0,0,0,0,0,0,26255,0.0149439694359899,0,1,0,0,0,2.90000009536743
290,1954,0,0,0,0,0,0,0,0,0,0,0,26761,0.0143314618617296,0,1,0,0,0,5.5
290,1955,0,0,0,0,0,0,0,0,0,1,0,27281,0.013612044043839,0,1,0,0,0,4.40000009536743
290,1956,0,0,0,0,0,0,1,0,0,0,0,27815,0.0139218932017684,0,1,0,0,1,4.09999990463257
290,1957,0,0,0,0,0,0,0,0,1,0,0,28310,0.0138029819354415,0,1,0,1,0,4.30000019073486
290,1958,0,0,0,0,0,0,0,0,0,0,0,28770,0.0142121883109212,0,1,0,1,0,6.80000019073486
290,1959,0,1,0,0,1,0,0,0,0,0,0,29240,0.0134181873872876,0,1,0,1,0,5.5
290,1960,0,0,0,0,0,0,0,0,0,0,0,29561,0.013174113817513,0,1,0,1,0,5.5
290,1961,0,0,0,0,0,0,0,0,0,0,0,29965,0.0144405150786042,0,1,0,0,0,6.69999980926514
290,1962,0,0,0,0,0,0,0,0,0,0,0,30324,0.014321775175631,0,1,0,0,0,5.5
290,1963,0,0,0,0,0,0,0,0,0,0,0,30691,0.0142061309888959,0,1,0,0,0,5.69999980926514
290,1964,0,0,0,0,0,0,0,0,0,0,0,31161,0.0138084543868899,0,1,0,0,1,5.19999980926514
290,1965,0,0,0,0,0,0,0,0,0,0,0,31496,0.0138778425753117,0,1,0,0,0,4.5
290,1966,0,0,0,0,0,0,0,0,0,0,0,31698,0.0135530764237046,0,1,0,0,0,3.79999995231628
290,1967,0,0,0,0,0,0,0,0,0,0,0,31944,0.0134618235751987,0,1,0,0,0,3.79999995231628
290,1968,0,0,0,0,0,0,0,0,0,0,0,32305,0.0140986945480108,0,1,0,0,0,3.59999990463257
290,1969,0,0,0,0,0,0,0,0,0,1,0,32555,0.0139152118936181,0,1,0,0,0,3.5
290,1970,0,0,0,0,0,0,1,0,0,0,0,32526,0.0137584879994392,0,1,0,0,0,4.90000009536743
290,1971,0,0,0,0,0,0,0,0,0,0,0,32805,0.0148013960570097,0,1,0,0,0,5.90000009536743
290,1972,1,0,0,0,0,0,0,0,0,0,0,33068,0.0147757474333048,0,1,0,0,1,5.59999990463257
290,1973,0,0,0,0,0,0,0,0,0,0,0,33363,0.0144595634192228,0,1,0,1,0,4.90000009536743
290,1974,0,0,0,0,0,0,0,0,0,0,0,33691,0.0146906161680818,0,1,0,0,0,5.59999990463257
290,1975,1,0,0,0,0,0,0,0,0,0,0,34022,0.0157301910221577,0,1,0,0,0,8.5
290,1976,0,0,0,0,0,0,0,0,0,0,0,34362,0.0158768258988857,0,1,0,0,1,7.69999980926514
290,1977,1,0,0,0,0,0,0,0,0,0,0,34698,0.0162725038826466,0,1,0,0,0,7.09999990463257
290,1978,0,0,0,0,0,0,0,0,0,0,0,35010,0.0161363799124956,0,1,0,0,0,6.09999990463257
290,1979,0,0,0,0,0,0,0,0,0,0,0,35257,0.0159370396286249,0,1,0,0,0,5.80000019073486
290,1980,0,0,0,0,0,0,1,0,0,0,0,35578,0.016146132722497,0,1,0,0,1,7.09999990463257
290,1981,0,0,0,0,0,0,1,0,0,0,0,35902,0.015163054689765,0,1,0,0,0,7.59999990463257
290,1982,0,0,0,0,0,0,0,0,0,0,0,36227,0.0156047968193889,0,1,0,0,0,9.69999980926514
290,1983,0,0,0,0,0,0,0,0,0,0,0,36571,0.0156557988375425,0,1,0,0,0,9.60000038146973
290,1984,0,0,0,0,0,0,0,0,0,0,0,36914,0.0153124425560236,0,1,0,0,1,7.5
290,1985,0,0,0,0,0,0,0,0,0,0,0,37203,0.0142344366759062,0,1,0,1,0,7.19999980926514
290,1986,0,0,0,0,0,0,0,0,0,0,0,37456,0.0145705295726657,0,1,0,1,0,7
290,1987,0,1,0,0,1,0,0,0,0,0,0,37664,0.0138010270893574,0,1,0,1,0,6.19999980926514
290,1988,0,0,0,0,0,0,0,0,0,1,0,37862,0.0123798074200749,0,1,0,1,0,5.5
290,1989,1,0,0,0,0,0,0,0,0,0,0,37963,0.0117983464151621,0,1,0,0,0,5.30000019073486
290,1990,0,0,1,1,1,0,1,0,0,0,0,38119,0.0104173980653286,0,1,0,0,0,5.59999990463257
290,1991,0,1,0,0,1,1,0,0,0,0,0,38245,0.0100667579099536,0,1,0,0,0,6.80000019073486
290,1992,1,0,0,0,0,1,0,0,0,0,0,38365,0.00957288686186075,0,1,0,0,1,7.5
290,1993,0,1,0,0,1,0,0,0,0,0,0,38459,0.00958897359669209,0,1,0,0,0,6.90000009536743
290,1994,1,1,0,0,1,1,0,0,1,0,0,38544,0.00962052587419748,0,1,0,0,0,6.09999990463257
290,1995,0,0,0,1,1,0,1,0,0,0,0,38588,0.00968304183334112,0,1,0,0,0,5.59999990463257
290,1996,0,0,0,0,0,0,0,0,0,0,0,38618,0.00937356241047382,0,1,0,0,1,5.40000009536743
290,1997,1,0,0,0,0,1,0,0,0,0,0,38650,0.00918916799128056,1,1,0,1,0,4.90000009536743
290,1998,0,0,0,1,1,0,0,0,1,0,0,38718,0.0088817598298192,1,1,0,1,0,4.5
290,1999,0,0,0,0,0,1,0,1,0,0,0,38740,0.00806195102632046,1,1,0,1,0,4.19999980926514
290,2000,0,0,1,0,1,1,0,0,0,0,0,38765,0.008295645006001,1,1,0,1,0,4
290,2001,1,0,0,0,0,0,0,1,0,0,0,38251,0.00797031726688147,1,1,0,0,0,4.69999980926514
290,2002,0,0,0,1,1,0,0,0,0,0,0,38281,0.00704957917332649,1,1,0,0,0,5.80000019073486
290,2003,1,0,0,0,0,1,0,0,0,0,0,38250,0.00698846345767379,1,1,0,0,0,6
290,2004,0,0,1,0,1,1,0,1,1,0,0,38225,0.00693977251648903,1,1,0,0,1,5.5
290,2005,0,1,1,0,1,1,1,0,0,0,0,38206,0.00647024437785149,1,1,0,1,0,5.09999990463257
290,2006,0,0,0,0,0,1,0,0,0,0,0,38194,0.00664367666468024,1,1,0,1,0,4.59999990463257
290,2007,1,0,0,1,1,1,0,0,0,0,0,38189,0.00670204591006041,1,1,0,1,0,4.59999990463257
290,2008,0,0,1,0,1,1,0,0,0,0,0,38190,0.00655141798779368,1,1,0,1,0,5.80000019073486
290,2009,0,1,0,1,1,0,0,0,0,0,0,38194,0.00577343069016933,1,1,0,0,0,9.30000019073486
290,2010,0,0,1,0,1,0,1,0,0,0,0,38199,0.00566088873893023,1,1,0,0,0,9.60000038146973
305,1955,0,0,1,0,1,,0,,,,0,6947,0.00336673017591238,0,0,0,0,0,4.40000009536743
305,1956,0,1,0,0,1,0,0,0,0,0,0,6952,0.00345757207833231,0,0,0,0,1,4.09999990463257
305,1957,0,0,0,0,0,0,0,0,0,0,0,6966,0.00367755210027099,0,0,0,1,0,4.30000019073486
305,1958,0,0,0,0,0,0,0,0,0,0,0,6987,0.00364723056554794,0,0,0,1,0,6.80000019073486
305,1959,0,0,0,0,0,1,0,0,0,0,0,7014,0.00346679193899035,0,0,0,1,0,5.5
305,1960,0,0,0,1,1,0,0,0,0,0,0,7048,0.00363127724267542,0,0,0,1,0,5.5
305,1961,1,0,0,0,0,0,1,0,0,1,0,7086,0.00356116029433906,0,0,0,0,0,6.69999980926514
305,1962,0,0,0,0,0,0,0,0,0,0,0,7130,0.00341317267157137,0,0,0,0,0,5.5
305,1963,0,0,0,0,0,1,0,0,0,0,0,7176,0.00359729863703251,0,0,0,0,0,5.69999980926514
305,1964,0,0,0,0,0,0,1,0,0,0,0,7224,0.0033686242531985,0,0,0,0,1,5.19999980926514
305,1965,0,0,1,0,1,0,0,0,0,0,0,7271,0.00324246287345886,0,0,0,0,0,4.5
305,1966,0,0,0,0,0,0,0,0,0,0,0,7322,0.00310890399850905,0,0,0,0,0,3.79999995231628
305,1967,0,0,0,0,0,0,0,0,0,0,0,7371,0.00299928057938814,0,0,0,0,0,3.79999995231628
305,1968,0,0,0,0,0,0,0,0,0,0,0,7409,0.00300877005793154,0,0,0,0,0,3.59999990463257
305,1969,0,0,0,0,0,0,0,0,0,0,0,7441,0.00303252413868904,0,0,0,0,0,3.5
305,1970,0,0,0,0,0,0,1,0,0,0,0,7467,0.00298145040869713,0,0,0,0,0,4.90000009536743
305,1971,0,0,0,0,0,0,0,0,0,0,0,7500,0.00301183108240366,0,0,0,0,0,5.90000009536743
305,1972,1,0,0,0,0,0,0,0,0,0,0,7544,0.00295289070345461,0,0,0,0,1,5.59999990463257
305,1973,0,0,0,0,0,0,0,0,0,0,0,7586,0.00289443368092179,0,0,0,1,0,4.90000009536743
305,1974,1,0,0,0,0,0,0,0,0,0,0,7599,0.00296502304263413,0,0,0,0,0,5.59999990463257
305,1975,1,0,1,0,1,0,0,0,0,0,0,7579,0.00281506823375821,0,0,0,0,0,8.5
305,1976,0,0,0,0,0,0,0,0,0,0,0,7566,0.00278183980844915,0,0,0,0,1,7.69999980926514
305,1977,0,1,0,0,1,0,0,0,0,0,0,7568,0.00266238790936768,0,0,0,0,0,7.09999990463257
305,1978,0,0,0,0,0,1,0,0,0,0,0,7562,0.00269867456518114,0,0,0,0,0,6.09999990463257
305,1979,1,0,0,1,1,0,0,0,0,0,0,7549,0.00278989528305829,0,0,0,0,0,5.80000019073486
305,1980,0,0,1,0,1,1,0,0,0,0,0,7549,0.002660560188815,0,0,0,0,1,7.09999990463257
305,1981,0,0,0,0,0,0,0,0,0,0,0,7569,0.00262255012057722,0,0,0,0,0,7.59999990463257
305,1982,0,0,0,0,0,0,0,0,0,0,0,7576,0.00258885370567441,0,0,0,0,0,9.69999980926514
305,1983,0,1,0,0,1,0,1,0,0,0,0,7567,0.00262838508933783,0,0,0,0,0,9.60000038146973
305,1984,0,0,0,0,0,1,0,0,0,0,0,7571,0.00256696366705,0,0,0,0,1,7.5
305,1985,0,0,1,0,1,1,0,0,0,0,0,7578,0.00251197116449475,0,0,0,1,0,7.19999980926514
305,1986,0,0,1,1,1,0,1,0,0,0,0,7588,0.00247036200016737,0,0,0,1,0,7
305,1987,0,0,0,0,0,0,0,0,0,0,0,7598,0.00263064471073449,0,0,0,1,0,6.19999980926514
305,1988,0,0,0,0,0,1,0,0,0,0,0,7615,0.00250719906762242,0,0,0,1,0,5.5
305,1989,0,0,1,0,1,0,0,0,0,0,0,7659,0.00260864989832044,0,0,0,0,0,5.30000019073486
305,1990,0,0,0,0,0,1,0,0,0,0,0,7729,0.00246770610101521,0,0,0,0,0,5.59999990463257
305,1991,0,0,0,0,0,1,0,0,0,0,0,7813,0.0026166143361479,0,0,0,0,0,6.80000019073486
305,1992,0,0,0,0,0,1,0,0,0,1,0,7914,0.00260556535795331,0,0,0,0,1,7.5
305,1993,0,0,1,0,1,0,0,0,0,0,0,7991,0.00265523651614785,0,0,0,0,0,6.90000009536743
305,1994,0,0,0,0,0,0,0,0,0,0,0,8030,0.00258905906230211,0,0,0,0,0,6.09999990463257
305,1995,0,0,0,1,1,1,0,0,0,0,0,8047,0.00278199883177876,0,0,0,0,0,5.59999990463257
305,1996,0,0,0,0,0,1,0,0,0,0,0,8058,0.00264458497986197,0,0,0,0,1,5.40000009536743
305,1997,0,0,0,0,0,0,1,0,0,0,0,8072,0.0027037460822612,0,0,0,1,0,4.90000009536743
305,1998,0,0,1,0,1,0,0,0,0,0,0,8140,0.002854268765077,0,0,0,1,0,4.5
305,1999,0,0,1,0,1,1,0,0,0,0,0,8177,0.00269229966215789,0,0,0,1,0,4.19999980926514
305,2000,0,0,1,0,1,1,1,0,0,0,0,8211,0.00258858501911163,0,0,0,1,0,4
305,2001,0,0,0,0,0,0,0,1,0,0,0,8043,0.00255525251850486,0,0,0,0,0,4.69999980926514
305,2002,0,0,0,0,0,1,0,0,0,0,0,8092,0.00252298009581864,0,0,0,0,0,5.80000019073486
305,2003,0,0,0,0,0,0,0,0,0,0,0,8142,0.00248616235330701,0,0,0,0,0,6
305,2004,0,0,0,0,0,0,0,0,0,0,0,8193,0.00243748049251735,0,0,0,0,1,5.5
305,2005,0,0,0,0,0,0,0,0,0,0,0,8239,0.00247806962579489,0,0,0,1,0,5.09999990463257
305,2006,1,0,1,0,1,1,0,0,0,0,0,8277,0.00241377507336438,0,0,0,1,0,4.59999990463257
305,2007,0,0,1,0,1,0,1,0,0,0,0,8311,0.002478520385921,0,0,0,1,0,4.59999990463257
305,2008,0,0,0,0,0,0,1,0,0,0,0,8342,0.00238035316579044,0,0,0,1,0,5.80000019073486
305,2009,0,0,0,0,0,0,0,0,0,0,0,8372,0.00207719672471285,0,0,0,0,0,9.30000019073486
305,2010,0,0,0,0,0,0,0,0,0,0,0,8402,0.00205860403366387,0,0,0,0,0,9.60000038146973
310,1950,0,0,0,0,0,0,0,0,0,0,0,9341,0.00480748107656837,0,0,0,1,0,5.30000019073486
310,1951,0,0,0,0,0,0,0,0,0,0,0,9428,0.00512048555538058,0,0,0,1,0,3.29999995231628
310,1952,0,0,0,0,0,0,0,0,0,0,0,9511,0.00520810391753912,0,0,0,1,0,3
310,1953,0,0,0,0,0,0,0,0,0,1,0,9604,0.00529739493504167,0,0,0,0,0,2.90000009536743
310,1954,0,0,0,0,0,0,0,0,0,0,0,9717,0.00541413249447942,0,0,0,0,0,5.5
310,1955,0,0,0,0,0,0,0,0,0,0,0,9825,0.00515153491869569,0,0,0,0,0,4.40000009536743
310,1956,0,0,0,0,0,0,1,0,0,0,0,9911,0.00502371927723289,0,0,0,0,1,4.09999990463257
310,1957,0,0,0,0,0,0,0,0,1,0,0,9840,0.00311684887856245,0,0,0,1,0,4.30000019073486
310,1958,0,0,0,0,0,0,0,0,0,0,0,9882,0.00356530770659447,0,0,0,1,0,6.80000019073486
310,1959,0,0,0,0,0,0,0,0,0,0,0,9937,0.00369063997641206,0,0,0,1,0,5.5
310,1960,0,0,0,0,0,0,0,0,0,0,0,9984,0.00385960610583425,0,0,0,1,0,5.5
310,1961,0,0,0,0,0,0,0,0,0,1,0,10029,0.0042927572503686,0,0,0,0,0,6.69999980926514
310,1962,0,0,0,0,0,0,0,0,0,0,0,10063,0.00445078127086163,0,0,0,0,0,5.5
310,1963,0,0,0,0,0,0,0,0,0,0,0,10091,0.00473875273019075,0,0,0,0,0,5.69999980926514
310,1964,0,0,0,0,0,0,0,0,0,0,0,10124,0.00461986474692822,0,0,0,0,1,5.19999980926514
310,1965,0,0,0,0,0,0,0,0,0,0,0,10153,0.00452455319464207,0,0,0,0,0,4.5
310,1966,0,0,0,0,0,0,0,0,0,0,0,10185,0.00434183748438954,0,0,0,0,0,3.79999995231628
310,1967,0,0,0,0,0,0,0,0,0,0,0,10223,0.00422394229099154,0,0,0,0,0,3.79999995231628
310,1968,0,0,0,0,0,0,0,0,0,0,0,10264,0.00417963601648808,0,0,0,0,0,3.59999990463257
310,1969,0,0,0,0,0,0,0,0,0,1,0,10303,0.00442827353253961,0,0,0,0,0,3.5
310,1970,0,0,0,0,0,0,0,0,0,0,0,10337,0.00416002655401826,0,0,0,0,0,4.90000009536743
310,1971,0,0,0,0,0,0,0,0,0,0,0,10365,0.00449834391474724,0,0,0,0,0,5.90000009536743
310,1972,0,0,1,0,1,0,0,0,0,1,0,10394,0.00438351649791002,0,0,0,0,1,5.59999990463257
310,1973,0,0,0,0,0,0,0,0,0,0,0,10426,0.00423037679865956,0,0,0,1,0,4.90000009536743
310,1974,0,0,0,0,0,0,0,0,0,0,0,10471,0.00410165032371879,0,0,0,0,0,5.59999990463257
310,1975,0,0,0,0,0,0,0,0,0,0,0,10532,0.00416957307606936,0,0,0,0,0,8.5
310,1976,0,0,0,0,0,0,0,0,0,0,0,10589,0.0040518487803638,0,0,0,0,1,7.69999980926514
310,1977,0,0,0,0,0,0,0,0,0,0,0,10637,0.00407751090824604,0,0,0,0,0,7.09999990463257
310,1978,0,0,1,0,1,0,0,0,0,0,0,10673,0.004084178712219,0,0,0,0,0,6.09999990463257
310,1979,0,0,0,0,0,0,0,0,0,0,0,10698,0.00392357306554914,0,0,0,0,0,5.80000019073486
310,1980,0,0,0,0,0,0,0,0,0,0,0,10707,0.00396617595106363,0,0,0,0,1,7.09999990463257
310,1981,0,0,0,0,0,0,0,0,0,0,0,10700,0.0039416616782546,0,0,0,0,0,7.59999990463257
310,1982,0,0,0,0,0,0,0,0,0,0,0,10683,0.00399878481402993,0,0,0,0,0,9.69999980926514
310,1983,0,0,0,0,0,0,0,0,0,0,0,10656,0.00390709843486547,0,0,0,0,0,9.60000038146973
310,1984,0,0,0,0,0,0,0,0,0,0,0,10619,0.00361561309546232,0,0,0,0,1,7.5
310,1985,0,0,1,0,1,0,0,0,0,0,0,10579,0.00338768167421222,0,0,0,1,0,7.19999980926514
310,1986,0,0,0,0,0,0,0,0,0,0,0,10534,0.00351359695196152,0,0,0,1,0,7
310,1987,0,0,0,0,0,0,0,0,0,0,0,10486,0.00338862603530288,0,0,0,1,0,6.19999980926514
310,1988,0,0,0,0,0,0,1,0,0,0,0,10443,0.00302065396681428,0,0,0,1,0,5.5
310,1989,1,0,0,0,0,0,1,0,0,0,0,10398,0.00306411855854094,0,0,0,0,0,5.30000019073486
310,1990,0,0,0,0,0,0,1,0,0,0,0,10365,0.00267183408141136,0,0,0,0,0,5.59999990463257
310,1991,0,1,0,1,1,1,0,0,0,0,0,10346,0.00249463389627636,0,0,0,0,0,6.80000019073486
310,1992,0,0,0,0,0,1,0,0,0,1,0,10324,0.00226201675832272,0,0,0,0,1,7.5
310,1993,0,1,1,0,1,0,1,0,0,0,0,10294,0.00218889932148159,0,0,0,0,0,6.90000009536743
310,1994,1,0,1,0,1,1,1,0,0,0,0,10261,0.00215385621413589,0,0,0,0,0,6.09999990463257
310,1995,0,0,0,1,1,1,0,0,0,1,0,10229,0.00208205683156848,0,0,0,0,0,5.59999990463257
310,1996,1,0,0,1,1,0,0,0,0,1,0,10193,0.00200857780873775,0,0,0,0,1,5.40000009536743
310,1997,0,0,0,1,1,0,0,0,0,0,0,10153,0.00190894841216505,1,0,0,1,0,4.90000009536743
310,1998,0,0,0,0,0,0,1,0,0,0,0,10116,0.00189044536091387,1,0,0,1,0,4.5
310,1999,0,0,0,1,1,1,0,0,0,0,0,10076,0.001940151094459,1,0,0,1,0,4.19999980926514
310,2000,0,0,1,0,1,1,0,1,0,0,0,10036,0.00182933919131756,1,0,0,1,0,4
310,2001,0,0,1,0,1,0,0,1,0,0,0,10188,0.00180772878229618,1,0,0,0,0,4.69999980926514
310,2002,0,0,0,0,0,0,1,0,0,0,0,10169,0.00173046404961497,1,0,0,0,0,5.80000019073486
310,2003,0,0,0,0,0,1,0,0,0,0,0,10142,0.00171613623388112,1,0,0,0,0,6
310,2004,0,0,1,0,1,0,1,0,0,0,0,10118,0.0016465054359287,1,0,0,0,1,5.5
310,2005,0,0,0,0,0,1,0,0,0,0,0,10096,0.0016256261151284,1,0,0,1,0,5.09999990463257
310,2006,1,0,0,0,0,1,0,0,0,0,0,10077,0.00155215302947909,1,0,0,1,0,4.59999990463257
310,2007,0,0,0,0,0,0,0,0,0,0,0,10061,0.00152288447134197,1,0,0,1,0,4.59999990463257
310,2008,0,0,0,1,1,0,0,0,0,0,0,10046,0.00150376930832863,1,0,0,1,0,5.80000019073486
310,2009,0,0,0,0,0,0,1,0,0,0,0,10031,0.00127719261217862,1,0,0,0,0,9.30000019073486
310,2010,0,0,0,0,0,0,1,0,0,0,0,10015,0.00128461245913059,1,0,0,0,0,9.60000038146973
315,1950,0,0,0,0,0,0,0,0,0,0,0,12389,0.0124650681391358,0,0,0,1,0,5.30000019073486
315,1951,0,0,0,0,0,0,0,0,0,0,0,12532,0.0115531133487821,0,0,0,1,0,3.29999995231628
315,1952,0,0,0,0,0,0,0,0,0,0,0,12683,0.0109377633780241,0,0,0,1,0,3
315,1953,0,0,0,0,0,0,1,0,0,0,0,12820,0.0108006624504924,0,0,0,0,0,2.90000009536743
315,1954,0,0,0,0,0,0,0,0,0,1,0,12952,0.0108711263164878,0,0,0,0,0,5.5
315,1955,0,0,0,0,0,0,0,0,0,0,0,13093,0.00997747760266066,0,0,0,0,0,4.40000009536743
315,1956,0,0,0,0,0,0,0,0,0,0,0,13229,0.0102734491229057,0,0,0,0,1,4.09999990463257
315,1957,0,0,0,0,0,0,1,0,0,0,0,13358,0.0103961313143373,0,0,0,1,0,4.30000019073486
315,1958,0,0,0,0,0,0,0,0,0,0,0,13474,0.0109429331496358,0,0,0,1,0,6.80000019073486
315,1959,0,0,0,0,0,0,0,0,0,0,0,13565,0.0110911019146442,0,0,0,1,0,5.5
315,1960,0,0,0,0,0,0,0,0,0,0,0,13654,0.0109956972301006,0,0,0,1,0,5.5
315,1961,0,0,0,0,0,0,0,0,0,0,0,13780,0.0113344406709075,0,0,0,0,0,6.69999980926514
315,1962,0,0,0,0,0,0,0,0,0,0,0,13860,0.0114063071087003,0,0,0,0,0,5.5
315,1963,0,0,0,0,0,0,0,0,0,0,0,13952,0.0109468940645456,0,0,0,0,0,5.69999980926514
315,1964,0,0,0,0,0,0,0,0,0,1,0,14058,0.0106342490762472,0,0,0,0,1,5.19999980926514
315,1965,0,0,0,0,0,0,0,0,0,0,0,14159,0.0101333223283291,0,0,0,0,0,4.5
315,1966,0,0,0,0,0,0,0,0,0,0,0,14240,0.00976091343909502,0,0,0,0,0,3.79999995231628
315,1967,0,0,0,0,0,0,0,0,0,0,0,14305,0.0098640713840723,0,0,0,0,0,3.79999995231628
315,1968,0,0,0,0,0,0,1,0,0,0,0,14361,0.00967784412205219,0,0,0,0,0,3.59999990463257
315,1969,0,0,0,0,0,0,0,0,1,0,0,14415,0.00927600357681513,0,0,0,0,0,3.5
315,1970,0,0,0,0,0,0,0,0,0,0,0,14334,0.00927717890590429,0,0,0,0,0,4.90000009536743
315,1971,0,0,0,0,0,0,0,0,0,0,0,14390,0.00971443485468626,0,0,0,0,0,5.90000009536743
315,1972,0,0,0,0,0,0,0,0,0,1,0,14465,0.00954490154981613,0,0,0,0,1,5.59999990463257
315,1973,0,0,1,0,1,0,0,0,0,0,0,14560,0.00924411416053772,0,0,0,1,0,4.90000009536743
315,1974,0,0,0,0,0,0,0,0,0,0,0,14686,0.00913047697395086,0,0,0,0,0,5.59999990463257
