stateabb,ccode,year,region,trust_military,trust_military_l1,trust_military_mod,trust_police,trust_police_z,trust_judiciary,trust_judiciary_z,gov_corrupt,gov_corrupt_z,gov_conf,lead_approve,trust_financial_inst,living_std_improve,military_dim,military_dim_z_mavg2,military_dim_mavg2,military_rule,military_leader,conscript,conscript_time,spend_soldier_ln,spend_soldier_z_ln,spend_soldier_z_ln_mavg2,personnel_pc_ln,appointment_fa,crisis_current,crisis_lag1,crisis_lag2,crisis_time,crisis_time_z,crisis_victory,crisis_tie,crisis_window2,crisis_window5,civwar,democracy_lib,polity,jud_corrupt,jud_high_ind,jud_low_ind,ideology_election,gdp_pc_ln,gdp_growth,population_ln,life_expectancy,hrights
BOL,145,2010,2,0.32,0.310000002384186,0.428790926933289,0.21,-2.66872429847717,0.23,-1.3861083984375,0.65,-0.0679073706269264,0.38,0.48,0.48,0.56,0.062,-0.359466582536697,0.0653333365917206,0,0,1,1,8.81335258483887,-0.877756655216217,0.524415791034699,-3.11496591567993,-0.365,0,0,0,43,0.845306754112244,1,0,0,0,0,0.451999992132187,7,-1.386,-1.282,-0.375,,1.50207543373108,0.188999995589256,6.96511316299439,70.3,0.899999976158142
BOL,145,2011,2,0.3,0.319999992847443,0.40844464302063,0.23,-2.54151082038879,0.25,-1.27373397350311,0.76,0.507273674011231,0.33,0.38,0.54,0.53,0.062,-0.367125958204269,0.0636666640639305,0,0,1,1,8.75470447540283,-0.91601836681366,0.54453456401825,-3.13490104675293,-0.365,0,0,0,44,0.893680453300476,1,0,0,0,0,0.41499999165535,7,-1.386,-1.282,-0.375,,1.54607200622559,0.202000007033348,6.98504877090454,70.5,1
BOL,145,2012,2,0.38,0.300000011920929,0.485726475715637,0.3,-2.09626317024231,0.25,-1.27373397350311,0.76,0.507273674011231,0.44,0.42,0.55,0.6,0.062,-0.374785304069519,0.061999998986721,0,0,1,1,8.87472152709961,-0.837719857692719,0.562990784645081,-3.15407800674439,-0.365,0,0,0,45,0.942054152488708,1,0,0,0,0,0.41499999165535,7,-1.386,-1.321,-0.441,,1.5973653793335,0.246999993920326,7.004225730896,70.7,1
BOL,145,2013,2,0.29,0.379999995231628,0.398001313209534,0.28,-2.22347688674927,0.23,-1.3861083984375,0.76,0.507273674011231,0.43,0.51,0.59,0.61,0.083,-0.342616051435471,0.0689999982714653,0,0,1,1,8.97918891906738,-0.769565939903259,0.58198744058609,-3.17181634902954,-0.365,0,0,0,46,0.990427851676941,1,0,0,0,0,0.409999996423721,7,-1.386,-0.999,0.076,,1.64229226112366,0.226999998092651,7.02196407318115,70.9,1
BOL,145,2014,2,0.33,0.28999999165535,0.438700139522553,0.29,-2.15987014770508,0.23,-1.3861083984375,0.71,0.245827704668045,0.47,0.6,0.55,0.61,0.083,-0.310446828603745,0.0759999975562096,0,0,1,1,9.06149768829346,-0.71586811542511,0.617130696773529,-3.18804287910461,-0.365,0,0,0,47,1.03880155086517,1,0,0,0,0,0.412999987602234,7,-1.386,-0.999,0.076,,1.67616152763367,0.178000003099442,7.03819036483765,71.1,1.10000002384186
BOL,145,2015,2,0.31,0.330000013113022,0.418706804513931,0.26,-2.35069036483765,0.23,-1.3861083984375,0.76,0.507273674011231,0.49,0.48,0.57,0.58,0.1,-0.252235800027847,0.088666670024395,0,0,1,1,9.13295650482178,-0.669248759746552,0.646711766719818,-3.20478391647339,-0.365,0,0,0,48,1.08717525005341,1,0,0,0,0,0.40599998831749,7,-1.401,-1.166,-0.036,,1.70801544189453,0.172999992966652,7.054931640625,71.3,1.10000002384186
BOL,145,2016,2,0.35,0.310000002384186,0.4580058157444,0.28,-2.22347688674927,0.22,-1.44229555130005,0.76,0.507273674011231,0.4,0.43,0.62,0.59,0.1,-0.226194024085999,0.0943333357572556,0,0,1,1,9.44597911834717,-0.465034514665604,0.700182795524597,-3.51303672790527,-0.365,0,0,0,49,1.13554894924164,1,0,0,0,0,0.386999994516373,7,-1.401,-1.166,-0.036,,1.7416934967041,0.188999995589256,7.06838512420654,71.5,1.10000002384186
BOL,145,2017,2,0.38,0.349999994039536,0.485726475715637,0.34,-1.84183609485626,0.22,-1.44229555130005,0.73,0.350406259298325,0.43,0.41,0.62,0.57,0.05,-0.276745676994324,0.0833333358168602,0,0,1,1,,,0.726296782493591,,-0.365,0,0,0,50,1.18392264842987,1,0,0,0,0,0.38400000333786,7,-1.401,-1.166,-0.036,,1.78657937049866,0.261999994516373,7.08309316635132,71.7,1.10000002384186
BOL,145,2018,2,0.35,0.379999995231628,0.4580058157444,0.32,-1.96904969215393,0.21,-1.4984827041626,0.7,0.193538576364517,0.4,0.42,0.61,0.58,0.05,-0.353339105844498,0.0666666701436043,0,0,1,1,,,0.780082106590271,,-0.365,0,0,0,,,0,0,0,0,0,0.382999986410141,7,-1.401,-1.166,-0.438,3,1.81612682342529,0.179000005125999,7.09350347518921,71.8,0.899999976158142
BOL,145,2019,2,0.48,0.349999994039536,0.568289458751679,0.45,-1.14216148853302,0.22,-1.44229555130005,0.79,0.664141356945038,0.3,0.37,0.68,0.54,0.15,-0.276745676994324,0.0833333358168602,0,0,1,1,,,,,-0.564,0,0,0,,,0,0,0,0,,0.354999989271164,,-1.401,-1.316,-0.727,1,1.81856369972229,0.0149999996647239,7.106529712677,72,0.5
BOL,145,2020,2,0.44,0.479999989271164,0.536986947059631,0.35,-1.77822935581207,0.16,-1.77941858768463,0.85,0.977876424789429,0.17,0.25,0.62,0.46,0.125,-0.161855563521385,0.108333334326744,0,0,1,1,,,,,-0.498,0,0,0,,,0,0,0,0,,0.31700000166893,,-1.401,-0.892,-0.727,,,,,69.8,
BOL,145,2021,2,0.38,0.439999997615814,0.485726475715637,0.34,-1.84183609485626,0.2,-1.55466985702515,0.74,0.402695387601852,0.39,0.43,0.68,0.55,0.167,0.0173730757087469,0.147333338856697,0,,1,1,,,,,-0.498,0,0,0,,,0,0,0,0,,0.231000006198883,,-0.956,-0.886,-0.531,,,,,72.5,
PAR,150,2006,2,0.51,,0.590369582176209,0.51,-0.760520696640015,0.31,-0.936610996723175,0.75,0.45498451590538,0.31,0.29,0.43,0.35,0.091,-0.380912750959396,0.0606666654348373,0,0,1,1,8.71456718444824,-0.94220370054245,0.440254360437393,-4.0583324432373,-0.2,0,0,0,74,2.34489130973816,0,1,0,0,0,,8,-0.946,0.447,1.294,,1.82099461555481,0.167999997735024,6.45622777938843,75.6,0.200000002980232
PAR,150,2007,2,0.38,0.509999990463257,0.485726475715637,0.42,-1.33298182487488,0.19,-1.6108570098877,0.87,1.08245468139648,0.17,0.14,0.39,0.39,0.091,-0.241512730717659,0.090999998152256,0,0,1,1,9.11503982543945,-0.68093752861023,0.558082044124603,-4.07771158218384,-0.2,0,0,0,75,2.39326500892639,0,1,0,0,0,0.44200000166893,8,-0.946,0.652,1.62,1,1.85941815376282,0.241999998688698,6.47560691833496,76,0.200000002980232
PAR,150,2008,2,0.47,0.379999995231628,0.560668051242828,0.44,-1.20576822757721,0.26,-1.21754693984985,0.87,1.08245468139648,0.24,0.26,0.51,0.42,0.091,-0.241512730717659,0.090999998152256,0,0,1,1,9.3056583404541,-0.556579053401947,0.642315566539764,-4.00932502746582,-0.2,0,0,0,76,2.44163870811462,0,1,0,0,0,0.458000004291534,8,-0.946,1.274,1.662,,1.90642654895782,0.308999985456467,6.49423170089722,76,0.300000011920929
PAR,150,2009,2,0.5,0.469999998807907,0.58313798904419,0.44,-1.20576822757721,0.34,-0.768049478530884,0.8,0.716430485248566,0.52,0.46,0.6,0.44,0.091,-0.241512730717659,0.090999998152256,0,0,1,1,9.2591381072998,-0.586928606033325,0.704696297645569,-4.02365684509277,-0.2,0,0,0,77,2.49001240730286,0,1,0,0,0,0.477999985218048,8,-0.946,1.274,1.662,,1.93658101558685,0.206000000238419,6.50856351852417,75.8,0.5
PAR,150,2010,2,0.52,0.5,0.59747576713562,0.41,-1.39658856391907,0.32,-0.880423903465271,0.74,0.402695387601852,0.48,0.46,0.65,0.59,0.091,-0.241512730717659,0.090999998152256,0,0,1,1,9.47910118103027,-0.443425863981247,0.746399819850922,-4.04214286804199,0.054,0,0,0,78,2.53838610649109,0,1,0,0,0,0.505999982357025,8,-0.946,1.274,1.662,,2.00431370735168,0.486000001430512,6.52704954147339,75.7,0.5
PAR,150,2011,2,0.51,0.519999980926514,0.590369582176209,0.5,-0.824127435684204,0.32,-0.880423903465271,0.78,0.611851930618286,0.37,0.39,0.64,0.45,0.091,-0.241512730717659,0.090999998152256,0,0,1,1,9.87389183044434,-0.185866564512253,0.811491191387177,-4.05416488647461,0.054,0,0,0,79,2.58675980567932,0,1,0,0,0,0.513000011444092,8,-0.946,1.274,1.662,2,2.04420280456543,0.301999986171722,6.53907155990601,76,0.600000023841858
PAR,150,2012,2,0.57,0.509999990463257,0.631199717521668,0.59,-0.251666486263275,0.22,-1.44229555130005,0.77,0.559562802314758,0.3,0.42,0.59,0.66,0.091,-0.241512730717659,0.090999998152256,0,0,1,1,10.2279863357544,0.0451427772641182,0.922473251819611,-4.06495428085327,0.054,0,0,0,80,2.63513350486755,0,1,0,0,0,0.509999990463257,8,-0.946,1.274,1.662,3,2.05974888801575,0.120999999344349,6.54986095428467,76.2,0.699999988079071
PAR,150,2013,2,0.54,0.569999992847443,0.611320436000824,0.39,-1.52380228042603,0.18,-1.66704416275024,0.89,1.18703293800354,0.37,0.36,0.58,0.67,0.136,-0.172578647732735,0.105999998748302,0,0,1,1,10.3200054168701,0.105175524950027,1.01879906654358,-4.0782208442688,0.054,0,0,0,81,2.68350720405579,0,1,0,0,0,0.483000010251999,9,-1.35,0.277,1.019,,2.10790753364563,0.386999994516373,6.5631275177002,76,0.699999988079071
PAR,150,2014,2,0.4,0.540000021457672,0.503414690494537,0.36,-1.7146223783493,0.09,-2.17272877693176,0.76,0.507273674011231,0.19,0.29,0.39,0.39,0.136,-0.10364456474781,0.120999999344349,0,0,1,1,10.1690549850464,0.00669628148898482,1.05261015892029,-4.08971881866455,0.054,0,0,0,82,2.73188090324402,0,1,0,0,0,0.409000009298325,9,-1.35,0.277,1.019,,2.14394092559814,0.301999986171722,6.57462501525879,76.4,1
PAR,150,2015,2,0.5,0.400000005960465,0.58313798904419,0.51,-0.760520696640015,0.16,-1.77941858768463,0.79,0.664141356945038,0.18,0.22,0.48,0.4,0.136,-0.0347104445099831,0.136000007390976,0,0,1,1,10.1974029541016,0.0251903440803289,1.04910671710968,-4.09955453872681,0.054,0,0,0,83,2.78025460243225,0,1,0,0,0,0.421000003814697,9,-1.35,0.277,1.019,,2.16516041755676,0.18299999833107,6.5844612121582,76.5,1.20000004768372
PAR,150,2016,2,0.59,0.5,0.643884420394898,0.51,-0.760520696640015,0.28,-1.10517251491547,0.74,0.402695387601852,0.28,0.22,0.53,0.4,0.1,-0.0898577496409416,0.123999997973442,0,0,1,1,10.0101013183594,-0.097004234790802,1.01360714435577,-4.11182832717896,0.054,0,0,0,84,2.82862830162048,0,1,0,0,0,0.421000003814697,9,-1.35,0.277,1.019,,2.19198870658875,0.237000003457069,6.59673500061035,76.1,1.20000004768372
PAR,150,2017,2,0.55,0.589999973773956,0.618063151836395,0.53,-0.633307218551636,0.29,-1.04898536205292,0.74,0.402695387601852,0.31,0.29,0.62,0.55,0.1,-0.145004987716675,0.112000003457069,0,0,1,1,,,1.00612664222717,,0.054,0,0,0,85,2.87700200080872,0,1,0,0,0,0.423000007867813,9,-1.35,0.419,1.208,,2.23462748527527,0.389999985694885,6.60708904266357,76.3,1
PAR,150,2018,2,0.61,0.550000011920929,0.656132876873016,0.56,-0.442486673593521,0.36,-0.655675053596497,0.82,0.821008741855621,0.46,0.35,0.66,0.58,0.1,-0.200152263045311,0.100000001490116,0,0,1,1,,,0.973943471908569,,0.054,0,0,0,,,0,0,0,0,0,0.418000012636185,9,-0.856,0.419,1.208,,2.25318479537964,0.174999997019768,6.6181755065918,76.5,1.10000002384186
PAR,150,2019,2,0.61,0.610000014305115,0.656132876873016,0.55,-0.506093382835388,0.24,-1.32992124557495,0.87,1.08245468139648,0.21,0.17,0.55,0.51,0.056,-0.267554491758347,0.0853333324193955,0,0,1,1,,,,,0.054,0,0,0,,,0,0,0,0,,0.416999995708466,,-1.15,0.117,1.208,,2.25988626480103,0.0640000030398369,6.62046766281128,76.6,1.10000002384186
PAR,150,2020,2,0.54,0.610000014305115,0.611320436000824,0.48,-0.951341092586517,0.18,-1.66704416275024,0.83,0.873297870159149,0.23,0.22,0.61,0.48,0,-0.420741349458694,0.0520000010728836,0,0,1,1,,,,,0.054,0,0,0,,,0,0,0,0,,0.418999999761581,,-1.15,0.259,1.208,,,,,75.7,
CHL,155,2006,2,0.47,,0.560668051242828,0.55,-0.506093382835388,0.27,-1.16135966777802,0.53,-0.69537752866745,0.58,0.73,0.43,0.58,0,-0.659712851047516,0,0,0,0,65,10.9887199401855,0.541441261768341,1.26063704490662,-3.08678436279297,1.352,0,0,0,28,0.119701325893402,0,1,0,0,0,,10,2.396,1.611,2.162,,2.87632918357849,1.03799998760223,7.45623207092285,78.2,1.89999997615814
CHL,155,2007,2,0.57,0.469999998807907,0.631199717521668,0.53,-0.633307218551636,0.2,-1.55466985702515,0.6,-0.329353004693985,0.43,0.41,0.5,0.51,0,-0.659712851047516,0,0,0,0,66,11.1276454925537,0.632075548171997,1.31227350234985,-3.12405920028687,1.352,0,0,0,29,0.168075025081635,0,1,0,0,0,0.841000020503998,10,2.396,1.611,2.162,,2.91825699806213,0.759999990463257,7.46786451339722,78.4,1.70000004768372
CHL,155,2008,2,0.55,0.569999992847443,0.618063151836395,0.64,0.066367544233799,0.26,-1.21754693984985,0.64,-0.120196498930454,0.41,0.37,0.44,0.45,0,-0.659712851047516,0,0,0,0,67,11.3416337966919,0.771680355072022,1.3665874004364,-3.28878116607666,1.352,0,0,0,30,0.216448709368706,0,1,0,0,0,0.842999994754791,10,2.396,1.611,2.162,,2.93082046508789,0.233999997377396,7.47843599319458,78.7,1.29999995231628
CHL,155,2009,2,0.54,0.550000011920929,0.611320436000824,0.56,-0.442486673593521,0.26,-1.21754693984985,0.6,-0.329353004693985,0.58,0.55,0.39,0.48,0,-0.659712851047516,0,0,0,0,68,11.3065757751465,0.748808681964874,1.40299808979034,-3.35893511772156,1.352,0,0,0,31,0.264822393655777,0,1,0,0,0,0.842999994754791,10,2.396,1.611,2.162,3,2.93645977973938,0.105999998748302,7.48606967926025,78.6,1.20000004768372
CHL,155,2010,2,0.63,0.540000021457672,0.667960047721863,0.57,-0.378879934549332,0.34,-0.768049478530884,0.55,-0.59079897403717,0.48,0.49,0.44,0.55,0,-0.659712851047516,0,0,0,0,69,10.9437074661255,0.512075364589691,1.38192784786224,-3.37604117393494,1.352,0,0,0,32,0.313196092844009,0,1,0,0,0,0.842000007629395,10,2.396,1.611,2.162,,2.98764967918396,0.990000009536743,7.50317573547363,78.6,1.20000004768372
CHL,155,2011,2,0.56,0.629999995231628,0.624688923358917,0.63,0.0027608135715127,0.24,-1.32992124557495,0.66,-0.0156179303303361,0.32,0.3,0.27,0.47,0,-0.659712851047516,0,0,0,0,70,11.1690263748169,0.65907222032547,1.36215555667877,-3.41843032836914,1.352,0,0,0,33,0.361569792032242,0,1,0,0,0,0.846000015735626,10,2.396,1.611,2.162,,3.02911877632141,0.839999973773956,7.51277494430542,79,1.10000002384186
CHL,155,2012,2,0.52,0.560000002384186,0.59747576713562,0.64,0.066367544233799,0.26,-1.21754693984985,0.67,0.036671195179224,0.34,0.33,0.25,0.58,0,-0.659712851047516,0,0,0,0,71,11.173716545105,0.662132084369659,1.34693658351898,-3.43098044395447,1.352,0,0,0,34,0.409943491220474,0,1,0,0,0,0.850000023841858,10,2.396,1.611,2.162,,3.0700044631958,0.862999975681305,7.52532529830933,79.2,1.10000002384186
CHL,155,2013,2,0.46,0.519999980926514,0.552912056446075,0.61,-0.124452643096447,0.19,-1.6108570098877,0.63,-0.172485619783402,0.31,0.31,0.23,0.53,0,-0.659712851047516,0,0,0,0,72,11.2459173202515,0.709235429763794,1.38155496120453,-3.43923735618591,1.352,0,0,0,35,0.458317190408707,0,1,0,0,0,0.848999977111816,10,2.396,1.939,2.427,1,3.09467220306397,0.537999987602234,7.53358173370361,79.3,1.20000004768372
CHL,155,2014,2,0.5,0.46000000834465,0.58313798904419,0.66,0.193581387400627,0.23,-1.3861083984375,0.67,0.036671195179224,0.4,0.37,0.26,0.55,0,-0.659712851047516,0,0,0,0,73,11.0434379577637,0.577139019966126,1.36716842651367,-3.41827607154846,1.352,0,0,0,36,0.506690859794617,0,1,0,0,0,0.851999998092651,10,2.396,1.939,2.427,,3.1035099029541,0.195999994874001,7.54541015625,79.5,1.29999995231628
CHL,155,2015,2,0.55,0.5,0.618063151836395,0.61,-0.124452643096447,0.18,-1.66704416275024,0.78,0.611851930618286,0.3,0.26,0.21,0.52,0,-0.659712851047516,0,0,0,0,74,10.9284887313843,0.502146780490875,1.33907759189606,-3.43122839927673,1.352,0,0,0,37,0.555064558982849,0,1,0,0,0,0.852999985218048,10,2.396,1.645,2.476,,3.10530400276184,0.0399999991059303,7.55836296081543,79.6,1.29999995231628
CHL,155,2016,2,0.57,0.550000011920929,0.631199717521668,0.6,-0.188059374690056,0.15,-1.83560574054718,0.82,0.821008741855621,0.2,0.2,0.2,0.51,0,-0.659712851047516,0,0,0,0,75,10.8252182006836,0.434773623943329,1.29088640213013,-3.37695956230164,1.352,0,0,0,38,0.603438258171082,0,1,0,0,0,0.846000015735626,10,2.396,1.645,2.476,,3.11777281761169,0.280000001192093,7.56661415100098,80,1.29999995231628
CHL,155,2017,2,0.52,0.569999992847443,0.59747576713562,0.54,-0.569700121879578,0.21,-1.4984827041626,0.78,0.611851930618286,0.27,0.25,0.28,0.58,0,-0.659712851047516,0,0,0,0,76,,,1.27180421352386,,1.352,0,0,0,39,0.651811957359314,0,1,0,0,0,0.846000015735626,10,2.396,1.645,2.476,3,3.1310932636261,0.303000003099442,7.57513093948364,80,1.29999995231628
CHL,155,2018,2,0.6,0.519999980926514,0.650062263011932,0.59,-0.251666486263275,0.24,-1.32992124557495,0.76,0.507273674011231,0.33,0.34,0.35,0.58,0,-0.659712851047516,0,0,0,0,77,,,1.25405955314636,,1.352,0,0,0,,,0,0,0,0,0,0.84799998998642,10,2.396,1.645,1.39,,3.14389371871948,0.294999986886978,7.58961629867554,80.1,1.20000004768372
CHL,155,2019,2,0.38,0.600000023841858,0.485726475715637,0.44,-1.20576822757721,0.18,-1.66704416275024,0.83,0.873297870159149,0.15,0.13,0.22,0.46,0,-0.659712851047516,0,0,0,0,78,,,,,1.352,0,0,0,,,0,0,0,0,,0.815999984741211,,2.396,1.645,1.39,,3.14609003067017,0.0509999990463257,7.59392023086548,80.2,0.5
CHL,155,2020,2,0.5,0.379999995231628,0.58313798904419,0.52,-0.696913957595825,0.15,-1.83560574054718,0.77,0.559562802314758,0.17,0.15,0.37,0.46,0,-0.659712851047516,0,0,0,0,79,,,,,1.352,0,0,0,,,0,0,0,0,,0.806999981403351,,2.396,1.645,2.644,,,,,79.1,
ARG,160,2006,2,0.34,,0.448437422513962,0.44,-1.20576822757721,0.27,-1.16135966777802,0.76,0.507273674011231,0.52,0.62,0.36,0.57,0.036,-0.549418270587921,0.0240000002086163,0,0,0,12,10.1663866043091,0.00495544401928783,1.00455617904663,-4.05005025863647,0.907,0,0,0,24,-0.0737934559583664,0,0,0,0,0,,8,-0.41,0.724,0.404,,2.66312265396118,0.907999992370605,8.32671642303467,75.4,0.699999988079071
ARG,160,2007,2,0.3,0.340000003576279,0.40844464302063,0.41,-1.39658856391907,0.22,-1.44229555130005,0.83,0.873297870159149,0.41,0.47,0.35,0.55,0.036,-0.494271039962769,0.0359999984502792,0,0,0,13,10.2636499404907,0.0684095174074173,1.03295874595642,-4.04714775085449,0.907,0,0,0,25,-0.0254197604954243,0,0,0,0,0,0.634999990463257,8,-0.41,0.724,0.277,,2.72928977012634,0.981000006198883,8.33760738372803,75.3,0.800000011920929
ARG,160,2008,2,0.35,0.300000011920929,0.4580058157444,0.42,-1.33298182487488,0.23,-1.3861083984375,0.79,0.664141356945038,0.29,0.29,0.41,0.47,0.036,-0.494271039962769,0.0359999984502792,0,0,0,14,10.1802339553833,0.0139893814921379,1.04037892818451,-4.0052638053894,0.907,0,0,0,26,0.0229539349675179,0,0,0,0,0,0.629999995231628,8,-0.41,0.724,0.277,,2.76430439949036,0.546000003814697,8.34906959533691,75.7,0.699999988079071
ARG,160,2009,2,0.42,0.349999994039536,0.520494520664215,0.45,-1.14216148853302,0.26,-1.21754693984985,0.85,0.977876424789429,0.27,0.25,0.4,0.44,0.036,-0.494271039962769,0.0359999984502792,0,0,0,15,10.3269720077515,0.10972049087286,1.05877411365509,-4.0118556022644,0.907,0,0,0,27,0.0713276267051697,0,0,0,0,0,0.619000017642975,8,-0.41,0.724,0.277,,2.75397920608521,-0.163000002503395,8.3556604385376,75.8,0.600000023841858
ARG,160,2010,2,0.4,0.419999986886978,0.503414690494537,0.48,-0.951341092586517,0.28,-1.10517251491547,0.8,0.716430485248566,0.35,0.37,0.36,0.48,0.036,-0.494271039962769,0.0359999984502792,0,0,0,16,10.6097249984741,0.294187009334564,1.0984171628952,-4.0661997795105,0.907,0,0,0,28,0.119701325893402,0,0,0,0,0,0.612999975681305,8,-0.41,0.724,0.277,,2.80553984642029,0.830999970436096,8.37026500701904,75.9,0.600000023841858
ARG,160,2011,2,0.36,0.400000005960465,0.467408210039139,0.54,-0.569700121879578,0.4,-0.430926442146301,0.65,-0.0679073706269264,0.61,0.68,0.46,0.57,0.036,-0.494271039962769,0.0359999984502792,0,0,0,17,10.9143514633179,0.492923676967621,1.18251049518585,-4.08194589614868,0.907,0,0,0,29,0.168075025081635,0,0,0,0,0,0.603999972343445,8,-0.41,0.724,0.277,,2.8479859828949,0.717000007629395,8.38601112365723,76,0.699999988079071
ARG,160,2012,2,0.37,0.360000014305115,0.476647466421127,0.48,-0.951341092586517,0.33,-0.824236571788788,0.76,0.507273674011231,0.42,0.42,0.4,0.43,0.036,-0.494271039962769,0.0359999984502792,0,0,0,18,11.0920724868774,0.608867943286896,1.2701530456543,-4.09124279022217,0.907,0,0,0,30,0.216448709368706,0,0,0,0,0,0.59500002861023,8,-0.41,0.724,0.277,,2.85491728782654,0.119999997317791,8.39530754089356,76.2,0.899999976158142
ARG,160,2013,2,0.47,0.370000004768372,0.560668051242828,0.49,-0.887734174728394,0.39,-0.487113744020462,0.77,0.559562802314758,0.43,0.38,0.47,0.52,0.042,-0.485079824924469,0.0379999987781048,0,0,0,19,11.1414699554443,0.641094565391541,1.3310649394989,-4.10246086120605,0.907,0,0,0,31,0.264822393655777,0,0,0,0,0,0.598999977111816,8,-0.41,0.735,0.277,,2.85681486129761,0.0329999998211861,8.40652656555176,76.3,0.899999976158142
ARG,160,2014,2,0.43,0.469999998807907,0.528812885284424,0.47,-1.01494777202606,0.34,-0.768049478530884,0.8,0.716430485248566,0.41,0.38,0.44,0.4,0.042,-0.475888609886169,0.0399999991059303,0,0,0,20,10.9618883132935,0.523936450481415,1.336510181427,-4.11047315597534,0.907,0,0,0,32,0.313196092844009,0,0,0,0,0,0.605000019073486,8,-0.41,0.735,0.277,3,2.84362959861755,-0.228000000119209,8.41453838348389,76.5,0.800000011920929
ARG,160,2015,2,0.39,0.430000007152557,0.494647979736328,0.49,-0.887734174728394,0.33,-0.824236571788788,0.8,0.716430485248566,0.38,0.43,0.47,0.54,0.042,-0.46669739484787,0.0419999994337559,0,0,0,21,11.3687477111816,0.789369344711304,1.36820340156555,-4.10595083236694,0.907,0,0,0,33,0.361569792032242,0,0,0,0,0,0.619000017642975,9,-0.41,0.672,0.336,,2.84804391860962,0.0759999975562096,8.42343902587891,76.5,1
ARG,160,2016,2,0.43,0.389999985694885,0.528812885284424,0.45,-1.14216148853302,0.31,-0.936610996723175,0.78,0.611851930618286,0.42,0.41,0.45,0.36,0.042,-0.46669739484787,0.0419999994337559,0,0,0,22,11.1430206298828,0.642106235027313,1.36838114261627,-4.11952495574951,0.907,0,0,0,34,0.409943491220474,0,0,0,0,0,0.611999988555908,9,-0.41,0.764,0.691,,2.83485913276672,-0.225999996066093,8.43701362609863,76.2,1.10000002384186
ARG,160,2017,2,0.48,0.430000007152557,0.568289458751679,0.43,-1.2693749666214,0.25,-1.27373397350311,0.78,0.611851930618286,0.31,0.27,0.44,0.42,0.042,-0.46669739484787,0.0419999994337559,0,0,0,23,,,1.40205848217011,,0.907,0,0,0,35,0.458317190408707,0,0,0,0,0,0.625999987125397,9,-0.141,0.355,0.691,,2.84461855888367,0.166999995708466,8.44923686981201,76.3,1.10000002384186
ARG,160,2018,2,0.48,0.479999989271164,0.568289458751679,0.5,-0.824127435684204,0.27,-1.16135966777802,0.77,0.559562802314758,0.26,0.23,0.4,0.33,0.042,-0.46669739484787,0.0419999994337559,0,0,0,24,,,1.36327278614044,,0.907,0,0,0,,,0,0,0,0,0,0.614000022411346,9,-0.141,0.305,0.691,1,2.82784605026245,-0.28600001335144,8.45979690551758,76.5,1.20000004768372
ARG,160,2019,2,0.51,0.479999989271164,0.590369582176209,0.52,-0.696913957595825,0.29,-1.04898536205292,0.78,0.611851930618286,0.27,0.25,0.43,0.36,0.042,-0.46669739484787,0.0419999994337559,0,0,0,25,,,,,0.907,0,0,0,,,0,0,0,0,,0.629000008106232,,-0.141,0.305,0.394,,2.80505585670471,-0.381000012159348,8.4638557434082,76.6,1.29999995231628
ARG,160,2020,2,0.59,0.509999990463257,0.643884420394898,0.57,-0.378879934549332,0.24,-1.32992124557495,0.69,0.141249448060989,0.43,0.41,0.44,0.36,0,-0.531035840511322,0.0280000008642674,0,0,0,26,,,,,0.907,0,0,0,,,0,0,0,0,,0.611999988555908,,-0.141,0.968,0.496,,,,,74.6,
ARG,160,2021,2,0.56,0.589999973773956,0.624688923358917,0.52,-0.696913957595825,0.23,-1.3861083984375,0.75,0.45498451590538,0.33,0.29,0.41,0.45,0,-0.595374345779419,0.0140000004321337,0,,0,27,,,,,0.907,0,0,0,,,0,0,0,0,,0.658999979496002,,-0.141,0.968,0.496,,,,,76.9,
URU,165,2006,2,0.4,,0.503414690494537,0.5,-0.824127435684204,0.46,-0.0938034206628799,0.32,-1.79345011711121,0.65,0.7,0.35,0.45,0.056,-0.488143563270569,0.0373333320021629,0,0,0,56,9.1138334274292,-0.681724548339844,0.705776512622833,-2.64312624931335,0.875,0,0,0,,,0,0,0,0,0,,10,2.249,1.962,1.994,,2.57915568351746,0.596000015735626,5.86200189590454,75.9,2.59999990463257
URU,165,2007,2,0.48,0.400000005960465,0.568289458751679,0.51,-0.760520696640015,0.49,0.0747580975294113,0.44,-1.16597998142242,0.61,0.53,0.48,0.35,0.056,-0.402358919382095,0.0560000017285347,0,0,0,57,9.36668968200684,-0.516762495040894,0.701283633708954,-2.60626745223999,0.875,0,0,0,,,0,0,0,0,0,0.819000005722046,10,2.249,1.962,1.994,,2.63705539703369,0.78600001335144,5.86436367034912,75.7,2.70000004768372
URU,165,2008,2,0.5,0.479999989271164,0.58313798904419,0.56,-0.442486673593521,0.45,-0.14999070763588,0.43,-1.21826910972595,0.59,0.55,0.5,0.37,0.056,-0.402358919382095,0.0560000017285347,0,0,0,58,9.2103443145752,-0.618761360645294,0.705960035324097,-2.6116635799408,0.875,0,0,0,,,0,0,0,0,0,0.819000005722046,10,2.249,1.962,1.929,,2.71409845352173,1.11899995803833,5.86976003646851,76.2,2.70000004768372
